Index,timestamp,KF_alpha_est
192,45.69640901,22.4248387291007
193,45.941364343,22.42105565758757
194,46.177779621,22.417561186966683
195,46.419433047,22.415943791430266
196,46.684314546,22.412617546862613
197,46.929585602,22.41161744614575
198,47.172747305,22.41099384015284
199,47.41140697200001,22.40949129252669
200,47.668049231,22.40923557629777
201,47.906083657,22.409312977315324
202,48.150570583,22.408073123376543
203,48.39039998999999,22.40701837032005
204,48.627244971,22.408185836849864
205,48.856660953,22.406427907536457
206,49.093411804,22.40840485011252
207,49.326962193,22.406231867664484
208,49.56770256300001,22.401693231919285
209,49.808581248,22.397802188718227
210,50.052836396,22.39827516785589
211,50.307006433,22.392757247937325
212,50.54371737700001,22.393171002800003
213,50.79105813699999,22.39098589000936
214,51.02805282200001,22.389881353832227
215,51.269599525,22.38641198142825
216,51.509653488,22.383184944507363
217,51.75800076600001,22.37798296930952
218,51.99226554299999,22.375826121086472
219,52.24623395,22.36937556330598
220,52.49036443199999,22.365103545922924
221,52.73548035799999,22.364317969943816
222,52.98538211699999,22.360174927380545
223,53.22743117200001,22.35713296941176
224,53.451120246,22.352459179404327
225,53.69546504200001,22.35009673434411
226,53.930866042000005,22.34619485195076
227,54.18063848600001,22.343594730081914
228,54.421725505,22.341247779407126
229,54.659645301,22.33842381879444
230,54.89975176399999,22.33815256301823
231,55.14168902300001,22.336759253855387
232,55.383638115,22.33463490634088
233,55.61531370799999,22.33469908961801
234,55.867208893,22.332841167075426
235,56.1019973,22.336438883284828
236,56.342010041,22.33620285731063
237,56.59489231800001,22.33605758853466
238,56.83925767,22.339094217715253
239,57.084035411,22.3384370962646
240,57.319905947,22.33914290816604
241,57.54745067,22.34016301986584
242,57.784764688,22.33842676730649
243,58.03116900299999,22.338847329697582
244,58.255236651,22.33871896916525
245,58.490773373,22.33821859671166
246,58.72523726099999,22.33589126670225
247,58.953551428,22.33657319258779
248,59.19803740900001,22.333388413996
249,59.435195354,22.329357188322817
250,59.690008779,22.325828423698685
251,59.93076170500001,22.322546321273485
252,60.168496149000006,22.322725760443408
253,60.414500649,22.317460447028
254,60.653929649000005,22.31618822298844
255,60.906290834,22.313335843481216
256,61.14558179699999,22.310527485649203
257,61.381318038,22.30442713722666
258,61.639688815,22.303222243776325
259,61.89312876,22.30054364442866
260,62.126458204,22.295871620415035
261,62.36527883299999,22.29014827562036
262,62.613329296,22.28407138588358
263,62.866692444,22.281220871293584
264,63.10188261099999,22.27573315850477
265,63.34549870299999,22.268778985847344
266,63.599612518,22.26052873355183
267,63.849027221,22.25820778954609
268,64.083657925,22.252885944204422
269,64.35613661,22.252711477864413
270,64.62148222100001,22.25308244600724
271,64.868502424,22.252740991306503
272,65.12849503499999,22.250117683072773
273,65.40866572,22.247253889620435
274,65.642838387,22.243678006390628
275,65.901408276,22.238553216938072
276,66.141065942,22.23621850830403
277,66.385759072,22.23170180588749
278,66.649165553,22.22892386039527
279,66.900053497,22.22760585108047
280,67.142977719,22.22788459256988
281,67.39976609,22.22622318928052
282,67.67766605199999,22.22786691750709
283,67.926512256,22.226487936883487
284,68.187178163,22.222123750457506
285,68.420426422,22.22237512018249
286,68.669271626,22.221168332849487
287,68.925373496,22.21892955451414
288,69.176316626,22.21650521127633
289,69.414060088,22.21449606444357
290,69.662344422,22.21258287511881
291,69.91471431,22.21083297058318
292,70.160562903,22.205874371378968
293,70.413172829,22.20113195672656
294,70.68471936499999,22.198510213856267
295,70.928198236,22.197905833173703
296,71.202428235,22.19550136003697
297,71.446662698,22.19225750618482
298,71.70307054999999,22.19122229573798
299,71.967759642,22.188143021012326
300,72.220981198,22.187326882897384
301,72.460804753,22.18565422057265
302,72.725459512,22.184227616272945
303,72.99444266,22.18279561043788
304,73.24422301199999,22.182085930819465
305,73.485955827,22.17989870778365
306,73.754967623,22.178368811884383
307,74.006497308,22.17643379324032
308,74.239185011,22.174972166231
309,74.484286789,22.17490018449909
310,74.744367789,22.17192644085732
311,74.997075604,22.169454060128
312,75.257147215,22.16914509891
313,75.488715659,22.169035925148066
314,75.735898159,22.168229163659365
315,75.981271084,22.16770184699285
316,76.243089899,22.17007491225304
317,76.48124301,22.16512972363008
318,76.744709454,22.165260629447385
319,77.002277158,22.16573348496286
320,77.27769441699999,22.1645810820755
321,77.510487287,22.1626805130986
322,77.753289195,22.15828603867828
323,78.002481343,22.15984661237438
324,78.246507398,22.15851634646436
325,78.49933562,22.15757275706672
326,78.758309712,22.15557595602901
327,79.01213704599999,22.15315364148996
328,79.273254286,22.15331520158616
329,79.516261045,22.148564237873767
330,79.791883471,22.14960668326938
331,80.033334749,22.14774527121007
332,80.293839823,22.14439213891208
333,80.544205526,22.142689809451863
334,80.789450008,22.13823347833916
335,81.052103415,22.132151461558987
336,81.295686137,22.12964848012872
337,81.541958322,22.12508825175178
338,81.835895062,22.12402865149853
339,82.094338007,22.12162667025831
340,82.360325377,22.11834499594256
341,82.59800734,22.117289414876726
342,82.877471654,22.114043013442547
343,83.137105451,22.111080912096245
344,83.38789507999999,22.108759376141577
345,83.631682135,22.10665901388252
346,83.887726913,22.105052598284093
347,84.145708487,22.102363115619728
348,84.391657709,22.10093314505038
349,84.639620153,22.098050397584192
350,84.91072230099999,22.09501869637024
351,85.171725579,22.093008896417498
352,85.41466506,22.09107872830312
353,85.645404894,22.08943930595745
354,85.856813671,21.913395803008708
355,86.06609206,21.74557231757844
356,86.274050245,21.5032702352968
