,datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,timestamp
86,2024-04-19 14:51:39.843959,0.745,0.7000000000000028,0.745,0.7432368718473773,0.2593152281972373,4.313647418815823,-1.8868726108690947,0.4714285714285714,0.7454333233181731,0.2524312826920394,4.453345856909806,-1.9376210937828335,-0.0449999999999972,2.716184139251709
87,2024-04-19 14:51:39.873704,0.74,0.7000000000000028,0.74,0.7406142746815685,0.225714714046123,3.9071127164309782,-1.7408960553365214,0.4714285714285714,0.7403794017034271,0.2078440623157068,3.898032594705663,-1.7380212265197774,-0.0399999999999972,2.745929002761841
88,2024-04-19 14:51:39.904404,0.75,0.7000000000000028,0.765,0.7496034499109757,0.2513293781435178,4.184337145008071,-1.8423806311900577,0.4721428571428571,0.7504219476936868,0.237831515677973,4.245217271479994,-1.8654644097405857,-0.0499999999999972,2.7766289710998535
89,2024-04-19 14:51:39.930772,0.76,0.7000000000000028,0.76,0.7595638960907953,0.2799433976508394,4.5032828238713325,-1.9609713170849523,0.4721428571428571,0.7604707862653101,0.265750041996035,4.572189549959069,-1.987341641636524,-0.0599999999999972,2.80299711227417
90,2024-04-19 14:51:39.967687,0.79,0.7000000000000028,0.79,0.7880779911240837,0.3976090910528895,5.966598022189739,-2.512398072928123,0.4714285714285714,0.7906687808776638,0.3866303242305617,6.15858253434202,-2.585974173618671,-0.0899999999999972,2.839911937713623
91,2024-04-19 14:51:39.996713,0.79,0.7000000000000028,0.79,0.790423323365227,0.3784474448586804,5.633406872162181,-2.385425644318157,0.4714285714285714,0.790640631746873,0.3567073567098121,5.6543734385104045,-2.3938313190721923,-0.0899999999999972,2.8689379692077637
92,2024-04-19 14:51:40.025167,0.775,0.7000000000000028,0.775,0.7767190541237209,0.2818046955873479,4.24706176087876,-1.8523236848509448,0.4714285714285714,0.7754798148740999,0.2578538805440614,4.159018427612517,-1.818505371811118,-0.0749999999999971,2.8973920345306396
93,2024-04-19 14:51:40.050502,0.775,0.7000000000000028,0.775,0.7755342108246763,0.2531553378608597,3.807839858166703,-1.6821119010666814,0.4714285714285714,0.7754300816598512,0.236519131362358,3.8054233787088463,-1.681477107555565,-0.0749999999999972,2.922727108001709
94,2024-04-19 14:51:40.075389,0.775,0.7000000000000028,0.775,0.7754026848618863,0.231620486152262,3.471678079477773,-1.550956416827969,0.4714285714285714,0.7753938574770217,0.2167129871343273,3.476641931950479,-1.553201510350845,-0.0749999999999971,2.9476139545440674
95,2024-04-19 14:51:40.109681,0.84,0.7000000000000028,0.845,0.8353991883987932,0.5044107696559181,7.357609409869239,-3.0761015807667658,0.4714285714285714,0.8408462742504765,0.501958056654087,7.786850768699789,-3.245814457396553,-0.139999999999997,2.981905937194824
