datetime,z_ref,z,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-09 18:50:00.893142,1.385,1.385,1.3846373894591062,-0.04381880440259216,3.8305131995847224,-1.5643751007041988,0.35714285714285715
2024-04-09 18:50:00.915601,1.375,1.375,1.3749611325903386,-0.06179632392751401,3.8202000600574952,-1.5601548082674508,0.35714285714285715
2024-04-09 18:50:00.938096,1.375,1.375,1.3742768044751212,-0.0505739653818239,3.632810925961056,-1.4834738293132794,0.35714285714285715
2024-04-09 18:50:00.960678,1.37,1.37,1.3696186411485702,-0.05294666687733701,3.5365073665394324,-1.4440662746712538,0.35714285714285715
2024-04-09 18:50:00.983543,1.36,1.36,1.3599325386071612,-0.06818086138531379,3.5199238228393113,-1.437280333514412,0.35714285714285715
2024-04-09 18:50:01.007617,1.36,1.36,1.3592631975166183,-0.0549011178934439,3.3437148189659234,-1.3651766073491185,0.35714285714285715
2024-04-09 18:50:01.030313,1.355,1.355,1.3546178529508874,-0.05578747500373912,3.254820269940014,-1.3288016455128362,0.35714285714285715
2024-04-09 18:50:01.053203,1.355,1.355,1.3543420828175008,-0.044545176635954795,3.105948129173956,-1.2678845264832512,0.35714285714285715
2024-04-09 18:50:01.075597,1.345,1.345,1.3450060646718356,-0.06066358429044195,3.1072833604554515,-1.2684308897058232,0.35714285714285715
2024-04-09 18:50:01.098596,1.345,1.345,1.3443488584711447,-0.049007369881935575,2.9677449871069257,-1.2113332635089555,0.35714285714285715
2024-04-09 18:50:01.121065,1.345,1.345,1.3443919029571194,-0.0384748085821868,2.8408465919299966,-1.159407813610262,0.35714285714285715
2024-04-09 18:50:01.143550,1.345,1.345,1.3444691790894834,-0.030570221703874637,2.7329239104944856,-1.1152470232046858,0.35714285714285715
2024-04-09 18:50:01.166387,1.33,1.33,1.3304331435848984,-0.06273743027029573,2.8187671025933794,-1.1503731382114062,0.35714285714285715
2024-04-09 18:50:01.188914,1.345,1.345,1.3434845928281902,-0.013333441623602088,2.525849647054099,-1.0305143729361164,0.35714285714285715
2024-04-09 18:50:01.212682,1.33,1.33,1.3304974373725085,-0.04708754379036506,2.6196769847092427,-1.0689075748160173,0.35714285714285715
2024-04-09 18:50:01.235891,1.325,1.325,1.324804445516715,-0.052205664905014285,2.5836635611344447,-1.0541712283324667,0.35714285714285715
2024-04-09 18:50:01.258470,1.33,1.33,1.3291323078288066,-0.028942864501082063,2.427566754665894,-0.9902978369549944,0.35714285714285715
2024-04-09 18:50:01.281342,1.325,1.325,1.3248492499398874,-0.034954466606234656,2.401061144175947,-0.9794519676804049,0.35714285714285715
2024-04-09 18:50:01.304380,1.305,1.305,1.305763693221918,-0.07913330068249808,2.5323612145210257,-1.0331789135125296,0.35714285714285715
2024-04-09 18:50:01.326903,1.3,1.3,1.2996348268719715,-0.07672789992941131,2.470940153463469,-1.0080458639980137,0.35714285714285715
2024-04-09 18:50:01.350293,1.3,1.3,1.2992847833533643,-0.05937808240207944,2.353199007523852,-0.9598669684640122,0.35714285714285715
2024-04-09 18:50:01.372821,1.295,1.295,1.294681243386886,-0.05800350007790518,2.301816589402472,-0.9388415882797104,0.35714285714285715
2024-04-09 18:50:01.395143,1.29,1.29,1.2897181845096957,-0.05791365244008411,2.2573155207976865,-0.9206319834825729,0.35714285714285715
2024-04-09 18:50:01.418041,1.29,1.29,1.289422667179347,-0.04527092857701294,2.167972462989783,-0.8840732049230697,0.35714285714285715
2024-04-09 18:50:01.440530,1.28,1.28,1.2800943181753657,-0.060183122796768136,2.1822821819644136,-0.8899286886085551,0.35714285714285715
2024-04-09 18:50:01.463347,1.28,1.28,1.2794382793510195,-0.047832589528594066,2.098698193054537,-0.8557263668093266,0.35714285714285715
2024-04-09 18:50:01.485729,1.275,1.275,1.274783630243938,-0.04944212337475909,2.067109908822345,-0.8428005089310858,0.35714285714285715
2024-04-09 18:50:01.508150,1.27,1.27,1.2697976797539319,-0.051477381133630304,2.038119815759848,-0.8309378017418787,0.35714285714285715
2024-04-09 18:50:01.531979,1.265,1.265,1.2647888500507463,-0.05299945323737432,2.008414749647833,-0.8187825039259666,0.35714285714285715
2024-04-09 18:50:01.554379,1.265,1.265,1.2644788294562153,-0.041485451666571124,1.9364048966995278,-0.7893160482030775,0.35714285714285715
2024-04-09 18:50:01.577459,1.25,1.25,1.2504456301954905,-0.06977280768337106,1.9968968264785096,-0.814069418009068,0.35714285714285715
2024-04-09 18:50:01.600881,1.25,1.25,1.2494177151622536,-0.05568461911018119,1.9192180159199335,-0.7822830880114438,0.35714285714285715
2024-04-09 18:50:01.623354,1.245,1.245,1.2447511814961905,-0.055043375781583054,1.8865875721333498,-0.7689306137952887,0.35714285714285715
2024-04-09 18:50:01.646007,1.235,1.235,1.2350816258686081,-0.06794413432585399,1.8971136359597922,-0.773237919832766,0.35714285714285715
2024-04-09 18:50:01.668812,1.23,1.23,1.229719013026425,-0.06586416531069536,1.8614732168886783,-0.7586536895845483,0.35714285714285715
2024-04-09 18:50:01.691283,1.22,1.22,1.2200163925486374,-0.07592766692281862,1.863518899134456,-0.7594907944802128,0.35714285714285715
2024-04-09 18:50:01.714141,1.225,1.225,1.2240624517824965,-0.04648727770101943,1.7483770202874112,-0.7123739681717195,0.35714285714285715
2024-04-09 18:50:01.736805,1.215,1.215,1.2151048203664117,-0.05962262873739129,1.76104894988513,-0.7175594187237772,0.35714285714285715
2024-04-09 18:50:01.759437,1.215,1.215,1.2144797526980136,-0.04695269556520443,1.699123341775233,-0.6922189251255249,0.35714285714285715
2024-04-09 18:50:01.782878,1.205,1.205,1.2051320220172774,-0.060953317837890215,1.7145998479996332,-0.6985520605828972,0.35714285714285715
2024-04-09 18:50:01.805447,1.205,1.205,1.2044774478262776,-0.04796359717891563,1.6542575278989948,-0.673859340617048,0.35714285714285715
2024-04-09 18:50:01.828414,1.2,1.2,1.1998260929476467,-0.04908006197704853,1.6344708886727022,-0.6657624167694282,0.35714285714285715
2024-04-09 18:50:01.851881,1.195,1.195,1.194842324951353,-0.05076692917584052,1.616791216861629,-0.6585276701251244,0.35714285714285715
2024-04-09 18:50:01.874527,1.19,1.19,1.1898346843209677,-0.052048501511315806,1.5985197741341615,-0.6510507439284164,0.35714285714285715
2024-04-09 18:50:01.897900,1.185,1.185,1.184828110304007,-0.05296589494725877,1.5797894709053686,-0.6433860255555689,0.35714285714285715
2024-04-09 18:50:01.920878,1.185,1.185,1.184519694742299,-0.04105745291535267,1.5281793835198878,-0.6222663547217268,0.35714285714285715
2024-04-09 18:50:01.943395,1.175,1.175,1.175186591006758,-0.056405758378949025,1.5479542697460391,-0.6303585753916136,0.35714285714285715
2024-04-09 18:50:01.967098,1.17,1.17,1.169827670225907,-0.05704882431000755,1.5299377418211149,-0.6229858847377332,0.35714285714285715
2024-04-09 18:50:01.989585,1.16,1.16,1.1601079049209209,-0.0691565116976122,1.5410683475983484,-0.6275407435460439,0.35714285714285715
2024-04-09 18:50:02.012171,1.16,1.16,1.1594414628265652,-0.053846856113600836,1.484212704393944,-0.6042742510766681,0.35714285714285715
2024-04-09 18:50:02.035684,1.16,1.16,1.1594993589592018,-0.040634081035551446,1.4339128136744532,-0.5836904480098829,0.35714285714285715
2024-04-09 18:50:02.058060,1.15,1.15,1.1501969680055644,-0.055907089608533446,1.4534484963886616,-0.5916848949277883,0.35714285714285715
2024-04-09 18:50:02.080700,1.145,1.145,1.1448400933878273,-0.05658039327978656,1.4377895337284536,-0.5852768715408911,0.35714285714285715
2024-04-09 18:50:02.103964,1.135,1.135,1.1351202827298104,-0.06871133499162116,1.4494209621919811,-0.5900367453505793,0.35714285714285715
2024-04-09 18:50:02.126557,1.135,1.135,1.134453114206438,-0.053436994764236065,1.3971900688191052,-0.5686624827356334,0.35714285714285715
2024-04-09 18:50:02.149671,1.125,1.125,1.12511971769287,-0.06533056074857423,1.4084842913891096,-0.5732843912678461,0.35714285714285715
2024-04-09 18:50:02.172885,1.115,1.115,1.1150868125667632,-0.07592782070343698,1.4165754803292936,-0.5765955399389345,0.35714285714285715
2024-04-09 18:50:02.195341,1.11,1.11,1.1097147049385412,-0.07126013596361984,1.390301930996709,-0.5658436097827761,0.35714285714285715
2024-04-09 18:50:02.218638,1.095,1.095,1.0953325156774727,-0.09186509290935267,1.4205636000255741,-0.5782276379582316,0.35714285714285715
2024-04-09 18:50:02.241098,1.09,1.09,1.0896320638540018,-0.08382624471760634,1.387468055108157,-0.5646838554043596,0.35714285714285715
2024-04-09 18:50:02.263598,1.085,1.085,1.0846414425043167,-0.07600407258997374,1.3555871311722554,-0.5516370935948427,0.35714285714285715
2024-04-09 18:50:02.287125,1.08,1.08,1.0796926774233826,-0.07012470076203735,1.3285725082313744,-0.5405817521836669,0.35714285714285715
2024-04-09 18:50:02.310253,1.07,1.07,1.070039131658824,-0.07834158939686117,1.3319736215069589,-0.5419736128939479,0.35714285714285715
2024-04-09 18:50:02.334774,1.06,1.06,1.0600098265321718,-0.08537210005535911,1.3328181927714262,-0.5423192436859402,0.35714285714285715
2024-04-09 18:50:02.360256,1.045,1.045,1.0452701044905335,-0.10309582574650421,1.3557778068868567,-0.5517152256088351,0.35714285714285715
2024-04-09 18:50:02.383816,1.04,1.04,1.039565568294468,-0.09200956020049539,1.3192516939505412,-0.5367672450561269,0.35714285714285715
2024-04-09 18:50:02.406409,1.03,1.03,1.0298987291288617,-0.09441297311381841,1.3108286915385645,-0.5333201958235314,0.35714285714285715
2024-04-09 18:50:02.429180,1.015,1.015,1.0152103182233934,-0.10956152055211589,1.3281352172350602,-0.540402783566509,0.35714285714285715
2024-04-09 18:50:02.451725,1.01,1.01,1.00952491712093,-0.09667400388587066,1.289453826113062,-0.5245726097577151,0.35714285714285715
2024-04-09 18:50:02.474266,1.0,1.0,0.9998705539986197,-0.09776872811895405,1.2790241903298671,-0.5203043161679891,0.35714285714285715
2024-04-09 18:50:02.496981,0.98,0.98,0.9804964229692815,-0.12448196101220287,1.3186088806919918,-0.5365042765645869,0.35714285714285715
2024-04-09 18:50:02.519514,0.955,0.955,0.9556731257518043,-0.158644292216437,1.37173554975114,-0.558246345234373,0.35714285714285715
2024-04-09 18:50:02.542181,0.945,0.945,0.9445544606730101,-0.1472100099121251,1.336926785767912,-0.5440008199069333,0.35714285714285715
2024-04-09 18:50:02.564992,0.91,0.91,0.9110858841998024,-0.1983790437659081,1.4209146461528377,-0.5783730722728155,0.35714285714285715
2024-04-09 18:50:02.587627,0.895,0.895,0.8946376292642867,-0.19061644279394155,1.3931648399164178,-0.5670163487658467,0.35714285714285715
2024-04-09 18:50:02.610666,0.88,0.88,0.8795991707574056,-0.18113570862564166,1.3627712079173735,-0.554577581624901,0.35714285714285715
2024-04-09 18:50:02.633151,0.87,0.87,0.8693521452309628,-0.16137764465756527,1.3141238868582925,-0.534668312296099,0.35714285714285715
